name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Funnyhouse of a Negro'],"
Kennedy,Adrienne",21.78,25.66,64,['DOVER PUBN INC                '],Paperback,12/10/1993,['33 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780573621666
['Antony and Cleopatra'],"
Shakespeare,William",9.29,10.95,304,['POCKET BOOKS (FOLGER)         '],Mass,01/01/2004,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780743482851
['A Small Family Business'],"
Ayckbourn,Alan",25.35,29.86,304,['POCKET BOOKS (FOLGER)         '],Paperback,01/01/2004,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780573693779
['Sophocles I: Antigone/Oedipus the King/Oedipus at Colonus'],"
Sophocles",28.75,33.87,64,['DOVER PUBN INC                '],Paperback,01/07/1990,['81 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226311517
['King Richard II: Third Series'],"
Shakespeare,William",34.91,41.13,160,['THEATRE COMMUNICATIONS GROUP  '],Paperback,18/12/2018,['23 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781903436332
['Water by the Spoonful (Revised Tcg Edition)'],"
Hudes,QuiaraAlegria",20.0,23.56,178,['OXFORD UNIV PR                '],Paperback,01/04/2009,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781559365574
['The Witch of Edmonton'],"
Munro,Lucy",42.5,50.06,80,['SCRIBNER  MACMILLAN           '],Paperback,01/09/1997,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781904271529
['Twelve Plays by Shakespeare'],"
Shakespeare,William",41.32,48.68,355,['OXFORD UNIV PR                '],Boxed,01/07/2008,['42 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780486443362
['The Resistible Rise of Arturo Ui'],"
Brecht,Bertolt",25.13,29.61,64,['DOVER PUBN INC                '],Paperback,01/06/1991,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781472566577
['Fences'],"
Wilson,August",18.81,22.16,128,['DOVER PUBN INC                '],Paperback,24/09/1992,['39 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780735216686
['Macbeth'],"
Kastan,DavidScott",13.33,15.71,152,['PENGUIN GROUP                 '],Paperback,28/10/1976,['122 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781411400375
['The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone'],"
Sophocles",19.82,23.35,96,['FABER & FABER                 '],Paperback,04/12/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780452011670
