name,author,price,original price,pages,publisher,publish type,publish date,available numbers,detail_url
['Blockchain and the Law: The Rule of Code'],"
DeFilippi,Primavera",81.13,95.56,254,['HARVARD UNIV PR               '],Hardcover,01/02/1996,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674976429
"['Regulating Public Utility Performance: The Law of Market Structure, Pricing and Jurisdiction']","
Hempling,Scott",95.38,112.35,401,['VINTAGE BOOKS                 '],Paperback,14/02/2006,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781627222921
"[""The Trustee's Legal Companion: A Step-By-Step Guide to Administering a Living Trust""]","
Hanks,Liza",61.18,72.07,125,['AMER BAR ASSN                 '],Paperback,07/04/2014,['7 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325973
['Copyright: What Everyone Needs to Know(r)'],"
Netanel,NeilWeinstock",22.24,27.84,254,['CAMBRIDGE UNIV PR             '],Paperback,18/10/2018,['123 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780199941162
['Estate & Trust Administration for Dummies'],"
Munro,MargaretA.",39.35,46.35,172,['CAMBRIDGE UNIV PR             '],Paperback,09/08/2018,['64 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781119543879
"['The Evolution of the Juvenile Court: Race, Politics, and the Criminalizing of Juvenile Justice']","
Feld,BarryC.",71.46,84.17,520,['AMER BAR ASSN                 '],Hardcover,01/02/2019,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479895694
['Constitution of the United States and the Declaration of Independence (Pocket Edition)'],"
Jefferson,Thomas",4.38,5.49,216,['IZZARD INK                    '],Paperback,04/07/2017,['108 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781598048209
"['The Legal Writing Handbook: Analysis, Research, and Writing (Looseleaf)']","
Oates,LaurelCurrie",313.22,368.93,0,['SILMAN JAMES PR               '],Paperback,15/01/2017,['57 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454895282
['Texas Estate Planning Statutes with Commentary: 2017-2019 Edition'],"
Beyer,GerryW.",100.28,118.12,296,['HARVARD UNIV PR               '],Paperback,10/04/2018,['6 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781546203261
['The Essential Guide to Family & Medical Leave'],"
Guerin,Lisa",69.15,81.45,672,['NOLO PR                       '],Paperback,31/08/2018,['108 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325294
['Start Here: A Road Map to Reducing Mass Incarceration'],"
Berman,Greg",34.34,40.45,0,['MERRIAM WEBSTER               '],Hardcover,01/04/2016,['169 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781620972236
['Criminal Law: A Desk Reference'],"
Bergman,Paul",62.46,73.57,82,['SELF COUNSEL PR INC           '],Paperback,16/01/2012,['17 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325768
"[""California Landlord's Law Book, The: Evictions: Evictions""]","
Rosenquest,Nils",68.35,80.51,224,['ROWMAN & LITTLEFIELD PUBL GROU'],Paperback,22/09/2018,['3 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413326192
['U.S. Supreme Court Decisions: 51 Landmark Cases Summarized and Explained in Simple English'],"
MoskowitzEditor,Douglas",12.88,16.13,208,['HARVARD UNIV PR               '],Paperback,30/10/2017,['55 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781537637204
['On the Jury Trial: Principles and Practices for Effective Advocacy'],"
Melsheimer,ThomasM.",60.17,70.88,304,['BASIC BOOKS                   '],Hardcover,15/05/2018,['15 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781574416992
['Inmigración y Ciudadanía. Guia Informativa de Univision / Immigration. an Information Guide by Univision'],"
Univision",18.63,23.32,1900,['ASPEN PUBL                    '],Paperback,19/12/2016,['4 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781945540424
"[""Nolo's Deposition Handbook: The Essential Guide for Anyone Facing or Conducting a Deposition""]","
Bergman,Paul",50.45,59.43,368,['NOLO PR                       '],Paperback,30/08/2018,['37 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781413325621
"[""The Educator's Guide to Texas School Law: Ninth Edition""]","
Walsh,Jim",68.35,80.51,472,['NOLO PR                       '],Paperback,30/07/2018,['22 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781477315316
['Complete Guide to Human Resources and the Law: 2018 Edition'],"
",699.0,823.33,688,['NOLO PR                       '],Paperback,29/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781454884309
['Butterfly Politics'],"
MacKinnon,CatharineA.",45.55,53.66,1200,['ASPEN PUBL                    '],Hardcover,10/03/2017,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780674416604
"['Legal Forms for Everyone: Leases, Home Sales, Avoiding Probate, Living Wills, Trusts, Divorce, Copyrights, and Much More']","
Battle,Carl",48.18,56.75,320,['NEW PR                        '],Paperback,25/09/2018,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621535683
['Business and Legal Forms for Interior Designers [With CDROM]'],"
Crawford,Tad",53.75,63.32,312,['STANFORD UNIV PR              '],Paperback,07/08/2018,['104 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781621532507
"['The Constitution of the United States of America, the Bill of Rights & All Amendments, the Declaration of Independence, the Articles of Confederation,']","
Jefferson,Thomas",11.47,14.36,384,['NOLO PR                       '],Paperback,22/02/2019,['42 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781615890187
['Passkey Learning Systems EA Review Workbook: Six Complete IRS Enrolled Agent Practice Exams 2018-2019 Edition'],"
Gramkow,Richard",143.88,169.48,72,['WILDER PUBN                   '],Paperback,03/04/2018,['138 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780998611891
['The Soul of the First Amendment'],"
Abrams,Floyd",19.52,24.44,352,['NOLO PR                       '],Paperback,29/03/2019,[],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780300234206
['Rehabilitating Lochner: Defending Individual Rights Against Progressive Reform'],"
Bernstein,DavidE.",42.11,49.61,368,['ZONE BOOKS                    '],Paperback,05/05/2017,['29 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9780226004044
['Sustainability: Approaches to Environmental Justice and Social Power'],"
Sze,Julie",65.33,76.96,182,['LIGHTNING SOURCE INC          '],Paperback,01/10/2017,['106 copies available'],https://opentrolley.com.sg/Book_Detail.aspx?EAN=9781479870349
